Year DOY Hour Min dir WS Tair RH press VPD Kdown Kup Ldown Lup QN Ustar QH QE L beta QF RES QS EF
2011 314 11 0 109.28 3.03 11.45 85.42 1012.26 1.98 152.27 17.37 336.59 379.31 92.19 0.38 39.41 -4.18 -238.15 nan 220.97 217.20 151.66 -0.08
2011 314 12 0 nan nan 12.31 81.51 1012.12 2.65 139.30 13.87 340.76 384.98 81.22 nan nan nan nan nan 231.89 nan nan nan
2011 314 13 0 nan nan 12.20 82.67 1011.79 2.46 104.65 10.44 351.59 385.06 60.74 nan nan nan nan nan 234.23 nan nan nan
2011 314 14 0 80.32 2.72 12.34 82.12 1011.52 2.56 151.18 15.94 343.79 387.18 91.84 0.41 70.46 14.35 -154.97 4.91 226.90 214.63 141.82 0.17
2011 314 15 0 94.51 3.54 12.36 82.37 1011.35 2.53 139.32 17.80 332.94 386.01 68.47 0.57 65.85 21.76 -460.17 3.03 216.39 203.92 132.32 0.25
2011 314 16 0 nan nan 12.72 80.44 1011.06 2.88 89.60 12.70 312.02 384.09 4.85 nan nan nan nan nan 214.88 nan nan nan
2011 314 17 0 97.00 2.84 12.63 80.07 1010.88 2.91 18.41 5.35 293.39 378.17 -71.71 0.59 59.14 23.71 -553.51 2.49 205.78 32.63 -34.34 0.29
2011 314 18 0 84.06 3.44 12.19 78.09 1010.72 3.11 0.00 2.02 286.72 374.15 -89.45 0.60 70.29 -3.79 -490.11 3.11 181.59 25.63 -33.06 -0.05
2011 314 19 0 94.67 3.48 11.83 80.12 1010.77 2.75 0.00 2.09 283.94 371.66 -89.81 0.64 60.16 4.12 -725.28 5.58 135.07 -19.03 -65.64 -0.01
2011 314 20 0 92.59 3.49 11.71 80.69 1010.75 2.66 0.00 1.85 297.19 371.60 -76.26 0.56 40.23 4.35 -691.81 5.53 98.78 -22.07 -55.69 0.08
2011 314 21 0 103.98 3.72 11.52 79.96 1010.77 2.72 0.00 1.98 285.30 369.66 -86.35 0.48 8.59 0.68 -2031.53 1.48 89.35 -6.26 -30.45 -0.44
2011 314 22 0 101.66 2.96 11.29 76.68 1011.07 3.12 0.00 2.29 283.66 368.43 -87.06 0.44 19.61 12.54 -797.28 1.52 78.73 -40.47 -66.59 0.41
2011 314 23 0 104.88 2.70 11.20 74.14 1011.03 3.44 0.00 2.43 285.22 367.50 -84.72 0.36 -12.88 19.21 566.80 -0.71 68.14 -22.91 -41.23 4.44
2011 315 0 0 95.71 2.31 10.87 75.38 1010.64 3.21 0.00 2.23 282.63 365.65 -85.25 0.42 30.96 12.68 -362.77 2.46 59.47 -69.43 -93.03 0.30
2011 315 1 0 99.10 2.10 10.50 77.25 1010.48 2.88 0.00 2.48 281.14 363.25 -84.58 0.38 14.66 5.36 -520.25 1.27 50.88 -53.72 -70.44 0.27
2011 315 2 0 99.44 2.53 10.28 80.20 1010.29 2.47 0.00 2.25 280.16 361.67 -83.75 0.35 11.89 -0.90 -545.09 nan 42.47 -52.28 -65.10 -0.09
2011 315 3 0 95.85 2.38 10.08 82.94 1010.11 2.10 0.00 2.34 279.26 360.73 -83.81 0.46 35.09 3.31 -429.73 3.50 39.83 -82.38 -100.02 0.10
2011 315 4 0 96.99 3.12 9.80 85.84 1009.86 1.72 0.00 1.81 282.52 359.90 -79.19 0.43 12.54 -36.52 45625.33 nan 38.91 -16.31 -21.24 0.52
2011 315 5 0 108.03 4.12 8.97 90.31 1009.65 1.11 0.00 0.20 349.62 362.45 -13.03 0.60 53.68 nan -594.25 nan 39.60 nan nan nan
2011 315 6 0 118.84 3.49 8.57 92.44 1009.59 0.84 0.00 0.15 355.03 362.03 -7.15 0.39 40.20 nan -233.91 nan 42.89 nan nan nan
2011 315 7 0 114.36 3.81 8.37 93.36 1009.54 0.73 0.00 0.14 354.66 361.30 -6.78 0.48 42.00 nan -382.50 nan 52.08 nan nan nan
2011 315 8 0 114.82 3.62 8.25 94.00 1009.92 0.66 0.70 0.17 354.37 359.94 -5.04 0.54 39.17 nan -667.71 nan 74.07 nan nan nan
2011 315 9 0 111.00 3.87 8.37 94.25 1010.15 0.64 12.18 1.12 355.36 360.45 5.97 0.53 13.61 nan -3568.97 nan 114.06 nan nan nan
2011 315 10 0 123.65 3.63 8.27 94.09 1010.31 0.65 29.57 2.40 354.79 361.05 20.91 0.49 53.42 -40.45 -378.05 nan 174.00 185.32 132.42 -1.40
2011 315 11 0 112.37 3.93 8.35 94.00 1009.99 0.66 44.25 3.82 355.46 361.99 33.90 0.57 82.86 nan -341.80 nan 220.97 nan nan nan
2011 315 12 0 118.31 3.76 8.69 94.03 1009.90 0.67 52.13 4.45 357.27 363.87 41.08 0.51 67.19 nan -304.92 nan 231.89 nan nan nan
2011 315 13 0 124.89 3.92 9.09 93.66 1009.68 0.73 52.59 4.37 359.26 366.05 41.43 0.44 58.86 nan -222.11 nan 234.23 nan nan nan
2011 315 14 0 117.56 3.60 9.43 93.44 1009.23 0.78 40.58 3.34 360.76 367.69 30.30 0.45 48.89 53.60 -287.58 0.99 226.90 144.34 67.17 0.50
2011 315 15 0 114.86 4.00 9.55 92.89 1008.95 0.84 23.09 1.37 360.41 368.80 13.32 0.56 57.34 3.16 -471.69 3.18 216.39 169.21 103.02 0.02
2011 315 16 0 117.13 3.91 9.46 92.05 1009.34 0.94 10.15 0.27 359.63 368.95 1.00 0.47 37.77 15.74 -454.86 2.62 214.88 162.36 97.94 0.31
2011 315 17 0 113.77 3.69 9.66 91.77 1009.05 0.98 2.91 0.00 360.02 369.05 -6.12 0.49 41.67 -6.56 -437.41 nan 205.78 164.55 106.08 -0.18
2011 315 18 0 118.03 4.22 9.64 91.11 1009.29 1.06 0.00 0.00 360.00 369.04 -9.04 0.49 45.47 -6.24 -409.66 5.85 181.59 133.31 80.06 -0.16
2011 315 19 0 123.91 4.07 9.78 90.38 1009.63 1.16 0.00 0.00 360.58 369.50 -8.93 0.48 41.34 -1.14 -402.60 nan 135.07 85.94 44.14 -0.03
2011 315 20 0 133.04 4.03 9.96 89.22 1009.81 1.31 0.00 0.00 360.99 370.44 -9.46 0.53 44.78 -9.92 -499.39 nan 98.78 54.46 22.79 -0.40
2011 315 21 0 137.03 4.64 10.12 87.69 1009.96 1.52 0.00 0.00 362.17 371.50 -9.32 0.60 50.41 8.97 -685.09 6.99 89.35 20.64 -13.57 0.15
2011 315 22 0 140.81 4.05 10.45 86.94 1010.39 1.65 0.00 0.33 364.06 372.90 -9.18 0.59 46.11 2.02 -682.96 nan 78.73 21.41 -7.89 0.04
2011 315 23 0 139.59 3.55 10.75 87.14 1010.81 1.66 0.00 0.35 365.57 373.93 -8.71 0.52 45.10 12.35 -508.08 2.03 68.14 1.98 -26.54 0.15
2011 316 0 0 154.42 3.43 11.09 86.11 1011.49 1.83 0.00 0.55 367.37 375.62 -8.81 0.58 34.20 5.19 -952.04 8.33 59.47 4.14 -20.93 0.11
2011 316 1 0 154.90 2.42 11.41 86.40 1012.13 1.83 0.00 1.94 369.15 375.69 -8.47 0.46 36.00 nan -469.11 nan 55.82 nan nan nan
2011 316 2 0 152.30 3.21 11.57 86.80 1012.54 1.80 0.00 0.61 369.76 376.35 -7.20 0.55 40.66 7.20 -727.39 2.26 62.00 6.94 -18.13 0.15
2011 316 3 0 162.04 3.34 11.71 87.93 1013.31 1.66 0.00 0.36 370.25 376.64 -6.75 0.64 48.84 13.15 -893.73 3.40 58.39 -5.70 -32.01 0.23
2011 316 4 0 157.78 2.59 11.86 88.64 1013.70 1.58 0.00 0.62 371.29 377.41 -6.75 0.51 44.70 23.92 -504.87 1.07 56.73 -18.63 -46.55 0.26
2011 316 5 0 156.89 2.54 12.06 88.52 1014.13 1.61 0.00 0.38 372.81 378.74 -6.31 0.46 41.72 12.43 -413.89 1.41 56.99 -3.47 -28.55 0.20
2011 316 6 0 158.16 2.63 12.27 88.56 1014.92 1.64 0.00 0.26 372.96 379.25 -6.54 0.49 44.41 14.43 -463.81 1.53 59.78 -5.60 -32.31 0.22
2011 316 7 0 147.92 2.61 12.37 89.52 1015.63 1.50 0.00 0.28 369.53 379.24 -9.98 0.50 39.20 4.28 -553.00 3.11 66.98 13.51 -11.93 0.04
2011 316 8 0 171.22 1.77 12.52 89.83 1016.61 1.48 0.98 0.69 368.08 380.02 -11.65 0.32 39.41 -9.50 -191.89 2.34 78.50 36.94 11.33 -0.56
2011 316 9 0 182.70 1.06 12.76 89.23 1017.83 1.58 14.66 2.00 368.44 381.86 -0.76 0.24 67.28 25.09 -38.92 5.13 94.94 1.82 -40.39 0.23
2011 316 10 0 126.36 1.31 12.84 88.44 1018.79 1.71 89.45 8.40 361.45 385.03 57.47 0.10 21.01 6.63 -8.80 3.20 120.97 150.81 115.03 0.23
2011 316 11 0 128.16 1.77 12.95 88.15 1019.39 1.77 110.25 12.04 323.85 383.93 38.13 0.21 29.91 16.67 -58.01 2.01 153.72 108.19 61.78 0.33
2011 316 12 0 125.89 1.81 13.19 87.21 1019.78 1.94 193.88 19.61 342.94 391.25 125.96 0.17 33.65 0.38 -28.09 nan 180.45 272.38 220.46 -0.01
2011 316 13 0 119.84 2.00 13.62 83.12 1020.14 2.63 159.80 15.41 354.91 396.66 102.64 0.21 31.76 -1.94 -55.66 nan 186.28 259.11 206.57 -0.09
2011 316 14 0 116.41 1.60 13.89 80.23 1020.36 3.14 113.22 10.24 372.73 397.94 77.77 0.18 26.31 -1.07 -35.76 nan 181.88 248.34 196.56 -0.04
2011 316 15 0 100.69 2.64 13.82 79.06 1020.63 3.31 60.89 5.58 376.88 395.90 36.29 0.38 23.57 3.25 -368.91 3.78 164.72 174.19 127.65 0.10
2011 316 16 0 105.20 3.38 13.50 80.78 1020.86 2.98 33.16 3.26 373.55 392.37 11.08 0.50 56.76 20.56 -378.30 4.48 157.23 90.98 36.21 0.24
2011 316 17 0 106.44 3.23 13.30 84.00 1021.23 2.44 4.36 0.61 375.43 389.27 -10.10 0.51 41.99 -8.71 -530.88 nan 151.85 108.48 63.86 -0.29
2011 316 18 0 99.18 3.27 13.04 85.53 1021.65 2.17 0.00 0.28 374.39 387.26 -13.14 0.52 47.14 2.72 -523.39 5.36 145.24 82.23 35.95 0.03
2011 316 19 0 100.20 3.04 12.79 86.99 1022.09 1.92 0.00 0.21 375.15 385.24 -10.30 0.45 45.02 -6.39 -362.84 nan 136.72 87.81 45.90 -0.24
2011 316 20 0 101.98 3.82 12.32 88.41 1022.35 1.66 0.00 0.11 373.36 382.80 -9.56 0.60 48.34 14.31 -802.14 1.64 131.76 59.55 14.08 0.18
2011 316 21 0 101.12 3.77 11.93 90.30 1022.51 1.35 0.00 0.06 371.91 380.45 -8.60 0.64 56.39 nan -855.55 nan 127.88 nan nan nan
2011 316 22 0 100.88 2.96 11.45 91.82 1022.88 1.10 0.00 0.08 369.99 377.90 -7.98 0.53 65.00 7.98 -381.23 9.00 115.48 32.89 -13.34 0.10
2011 316 23 0 108.04 3.79 11.01 93.00 1023.15 0.92 0.00 0.04 368.32 375.16 -6.88 0.52 43.14 nan -562.81 nan 94.50 nan nan nan
2011 317 0 0 98.66 2.78 10.83 93.85 1023.25 0.80 0.00 0.04 367.67 374.09 -6.46 0.45 52.54 -14.14 -297.57 nan 77.15 38.53 10.73 -0.38
2011 317 1 0 98.59 2.57 10.71 94.11 1023.24 0.76 0.00 0.04 367.09 373.78 -6.73 0.49 51.11 -16.30 -403.62 nan 63.32 22.64 -0.04 -0.48
2011 317 2 0 94.50 2.83 10.80 93.94 1022.94 0.79 0.11 0.16 366.38 374.64 -8.32 0.46 47.60 -24.89 -333.81 nan 62.00 23.03 2.13 -0.88
2011 317 3 0 92.88 3.11 10.97 92.10 1022.80 1.04 0.01 0.00 362.49 375.52 -13.04 0.54 68.12 9.68 -376.03 2.46 58.39 -32.44 -62.59 0.07
2011 317 4 0 93.30 3.21 11.00 91.26 1022.65 1.15 0.00 0.03 354.77 374.52 -19.79 0.46 52.07 -2.05 -322.64 8.90 56.73 -13.07 -37.26 -0.04
2011 317 5 0 85.11 2.15 10.96 91.08 1022.53 1.17 0.00 0.14 352.74 373.64 -21.04 0.37 44.30 -11.39 -185.33 nan 56.99 -4.81 -25.54 -0.35
2011 317 6 0 92.28 2.62 10.69 90.72 1022.41 1.19 0.00 0.78 328.41 370.63 -43.01 0.41 43.87 4.49 -268.91 3.14 59.78 -31.59 -56.21 -0.02
2011 317 7 0 91.28 3.88 10.53 90.59 1022.20 1.20 0.00 1.33 303.97 367.46 -64.82 0.47 33.19 8.44 -517.79 1.57 66.98 -39.46 -64.53 0.08
2011 317 8 0 92.71 3.55 10.46 89.59 1022.34 1.31 1.62 2.17 288.76 365.80 -77.59 0.54 26.10 -13.17 -953.09 nan 78.50 -12.03 -34.23 39.24
2011 317 9 0 90.78 3.80 10.47 86.86 1022.57 1.67 46.80 13.18 287.75 366.68 -45.31 0.47 39.02 21.32 -432.26 3.67 94.94 -10.70 -46.50 0.35
2011 317 10 0 91.34 3.71 10.52 85.36 1022.48 1.86 134.12 28.09 285.68 369.68 22.04 0.51 60.45 6.86 -331.08 5.37 120.97 75.69 31.98 0.08
2011 317 11 0 95.77 4.16 11.04 82.27 1022.36 2.33 231.65 36.94 286.00 376.21 104.50 0.49 62.06 10.65 -311.51 5.76 153.72 185.51 132.54 0.15
2011 317 12 0 110.71 3.95 11.58 77.11 1022.08 3.12 280.73 38.76 290.62 384.42 148.17 0.56 74.37 8.91 -355.13 8.33 180.45 245.34 183.57 0.11
2011 317 13 0 104.36 4.18 12.02 75.41 1021.65 3.45 282.62 41.98 292.44 389.01 144.08 0.59 82.81 13.84 -377.76 6.30 186.28 233.73 167.83 0.14
2011 317 14 0 92.99 3.95 12.00 75.44 1021.16 3.44 250.80 43.26 291.86 390.08 109.33 0.55 112.84 12.28 -220.58 5.29 181.88 166.08 95.59 0.09
2011 317 15 0 93.36 3.76 12.18 74.69 1020.88 3.59 185.97 36.37 290.22 388.84 50.99 0.52 84.18 3.58 -263.13 14.12 164.72 127.96 69.22 0.05
2011 317 16 0 94.65 3.87 12.29 74.97 1020.66 3.58 72.98 15.20 286.51 383.58 -39.28 0.54 54.25 1.93 -449.12 11.17 157.23 61.77 11.22 0.03
2011 317 17 0 95.56 3.41 11.95 78.37 1020.64 3.03 9.75 3.49 284.43 376.48 -85.80 0.60 79.56 5.08 -447.51 15.53 151.85 -18.59 -73.48 0.06
2011 317 18 0 92.13 4.00 11.00 84.05 1020.68 2.09 0.00 1.44 290.51 371.25 -82.19 0.66 90.53 30.95 -498.49 3.31 145.24 -58.43 -119.04 0.24
2011 317 19 0 94.64 4.51 9.97 87.88 1020.52 1.48 0.00 0.32 352.49 372.17 -20.00 0.69 100.32 1.69 -495.31 12.38 136.72 14.72 -39.87 0.03
2011 317 20 0 96.84 3.54 9.65 88.13 1020.48 1.42 0.00 0.35 360.32 372.13 -12.16 0.61 93.35 9.68 -379.44 11.97 131.76 16.57 -36.98 0.09
2011 317 21 0 96.43 3.60 9.54 87.84 1020.25 1.44 0.00 0.34 359.81 371.40 -11.94 0.64 86.03 4.09 -452.45 13.65 127.88 25.81 -24.19 0.05
2011 317 22 0 95.25 3.27 9.24 87.13 1020.20 1.50 0.00 0.27 358.57 370.28 -11.98 0.52 64.38 -2.76 -323.80 12.41 115.48 41.89 0.69 -0.11
2011 317 23 0 93.18 3.16 9.03 86.85 1019.94 1.51 0.00 0.36 357.59 369.50 -12.27 0.58 88.56 0.69 -330.90 26.93 94.50 -7.01 -48.48 0.01
2011 318 0 0 102.66 2.99 9.09 87.41 1019.71 1.46 0.00 0.31 357.61 368.84 -11.54 0.49 58.51 10.62 -309.29 2.68 77.15 -3.53 -36.63 0.06
2011 318 1 0 108.55 3.14 8.86 88.68 1019.29 1.29 0.00 0.34 356.40 367.56 -11.50 0.47 58.20 -24.11 -265.30 nan 58.38 12.79 -8.62 -5.60
2011 318 2 0 110.48 3.57 8.61 87.81 1018.85 1.36 0.00 0.27 355.12 366.61 -11.77 0.48 52.63 -0.97 -310.31 nan 42.47 -20.95 -41.91 -0.01
2011 318 3 0 109.91 3.41 8.28 88.43 1018.53 1.27 0.00 0.21 353.51 364.96 -11.65 0.49 41.18 -5.54 -441.60 nan 39.83 -7.46 -24.55 -0.20
2011 318 4 0 101.89 2.81 8.00 90.33 1018.20 1.04 0.00 0.23 352.10 362.69 -10.82 0.47 73.54 nan -205.97 nan 38.91 nan nan nan
2011 318 5 0 114.13 3.26 7.61 91.20 1018.21 0.92 0.00 0.17 350.21 360.82 -10.79 0.41 63.12 -15.82 -175.91 nan 39.60 -19.76 -39.61 -0.32
2011 318 6 0 114.17 2.82 7.28 91.05 1018.02 0.92 0.00 0.43 348.42 359.43 -11.45 0.36 54.23 -13.71 -133.32 nan 42.89 -9.07 -27.91 -0.34
2011 318 7 0 127.10 2.45 7.33 91.12 1017.83 0.91 0.00 0.36 348.82 359.00 -10.54 0.33 63.06 -13.31 -84.12 nan 52.08 6.69 -11.20 -0.44
2011 318 8 0 131.76 2.37 7.37 91.84 1017.90 0.83 0.36 0.29 349.56 358.05 -8.42 0.22 42.81 nan -36.73 nan 74.07 nan nan nan
2011 318 9 0 118.51 2.44 7.52 92.60 1017.99 0.77 6.98 0.76 351.00 358.33 -1.12 0.24 50.67 nan -40.17 nan 114.06 nan nan nan
2011 318 10 0 116.91 2.67 7.56 93.12 1017.90 0.71 19.68 1.73 351.85 358.91 10.88 0.29 74.47 nan -47.57 nan 174.00 nan nan nan
2011 318 11 0 118.20 2.83 7.84 93.41 1017.81 0.69 30.72 2.65 353.41 360.38 21.09 0.34 58.31 nan -102.83 nan 220.97 nan nan nan
2011 318 12 0 117.41 2.98 8.12 93.53 1017.49 0.70 33.08 2.79 354.91 362.15 23.05 0.31 54.03 -12.98 -79.92 nan 231.89 213.25 147.50 -0.32
2011 318 13 0 112.26 3.16 8.38 93.56 1016.72 0.71 37.91 3.29 355.82 363.72 26.73 0.42 44.21 nan -255.28 nan 234.23 nan nan nan
2011 318 14 0 109.34 3.38 8.61 93.38 1016.18 0.74 31.67 2.75 356.30 365.13 20.09 0.44 40.91 nan -318.19 nan 226.90 nan nan nan
2011 318 15 0 107.68 3.42 8.84 92.46 1015.79 0.85 23.11 1.62 357.12 366.55 12.06 0.51 55.97 82.21 -339.81 0.65 216.39 97.17 15.92 0.61
2011 318 16 0 107.04 3.37 9.07 92.59 1015.74 0.85 7.27 0.54 358.22 366.65 -1.72 0.49 73.36 nan -237.13 nan 214.88 nan nan nan
2011 318 17 0 nan nan 9.18 91.98 1015.70 0.93 1.14 0.00 358.19 367.03 -7.71 nan nan nan nan nan 205.78 nan nan nan
2011 318 18 0 nan nan 9.17 91.44 1015.75 0.99 0.00 0.00 358.35 366.94 -8.59 nan nan nan nan nan 181.59 nan nan nan
2011 318 19 0 nan nan 9.08 91.96 1015.61 0.93 0.00 0.01 358.12 366.09 -7.96 nan nan nan nan nan 135.07 nan nan nan
2011 318 20 0 80.09 3.58 8.97 92.44 1015.39 0.86 0.00 0.00 357.62 365.38 -7.76 0.67 104.28 nan -423.36 nan 98.78 nan nan nan
2011 318 21 0 85.89 3.35 8.99 92.25 1015.19 0.89 0.05 0.00 357.55 365.54 -7.94 0.61 85.91 nan -498.65 nan 89.35 nan nan nan
2011 318 22 0 91.08 3.26 8.70 88.72 1015.03 1.27 0.19 0.00 354.06 365.88 -11.63 0.67 82.91 3.73 -529.45 22.38 78.73 -24.43 -60.84 0.04
2011 318 23 0 91.98 4.24 8.14 82.97 1014.89 1.84 0.00 0.22 348.65 364.54 -16.11 0.59 57.69 12.25 -498.87 5.47 68.14 -17.89 -48.92 0.17
2011 319 0 0 102.05 3.71 7.83 82.85 1014.66 1.82 0.00 0.67 326.36 361.07 -35.39 0.59 46.83 6.59 -591.53 8.06 59.47 -29.34 -54.89 0.12
2011 319 1 0 96.05 3.54 7.48 82.49 1014.41 1.81 0.00 1.11 304.45 357.13 -53.80 0.61 55.98 5.65 -553.58 9.87 50.88 -64.56 -89.60 0.10
2011 319 2 0 89.92 2.58 7.55 82.56 1014.18 1.81 0.00 0.95 330.79 359.18 -29.34 0.60 85.56 8.91 -342.08 4.89 42.47 -81.32 -110.84 0.07
2011 319 3 0 86.80 2.80 7.46 82.94 1013.92 1.76 0.00 1.14 312.89 357.32 -45.57 0.61 81.68 0.69 -390.24 nan 39.83 -88.10 -114.53 0.01
2011 319 4 0 94.35 3.54 7.67 84.03 1013.51 1.67 0.00 1.01 316.03 357.53 -42.52 0.63 55.41 2.19 -622.64 9.72 38.91 -61.21 -82.46 0.04
2011 319 5 0 70.67 3.12 7.94 83.63 1013.18 1.75 0.00 1.21 309.77 357.50 -48.94 0.60 76.41 2.04 -397.51 14.18 39.60 -87.78 -113.37 0.03
2011 319 6 0 56.14 3.09 8.01 84.06 1012.91 1.71 0.00 0.79 330.01 359.58 -30.35 0.65 77.71 -26.52 -468.90 nan 42.89 -38.66 -59.62 -0.52
2011 319 7 0 39.94 2.94 8.20 85.27 1012.80 1.60 0.00 0.62 341.19 361.31 -20.75 0.50 51.23 4.57 -351.09 10.96 52.08 -24.47 -48.65 0.08
2011 319 8 0 36.21 3.07 8.44 85.77 1012.75 1.57 1.04 1.15 323.75 360.32 -36.69 0.45 44.15 -3.13 -312.68 3.14 74.07 -3.63 -30.36 -0.18
2011 319 9 0 32.17 2.64 8.66 85.63 1012.83 1.61 45.37 11.31 275.09 358.00 -48.85 0.40 51.55 -16.78 -181.01 nan 114.06 14.18 -17.51 -0.48
2011 319 10 0 35.08 3.55 8.32 84.24 1012.65 1.73 131.90 29.14 257.17 358.29 1.63 0.40 45.53 14.34 -186.40 3.17 174.00 150.08 90.96 0.24
2011 319 11 0 34.05 3.58 8.45 79.61 1012.29 2.25 216.52 35.51 259.77 364.16 76.62 0.56 68.22 3.06 -341.36 22.31 220.97 211.77 143.09 0.04
2011 319 12 0 38.18 3.90 8.62 77.27 1012.00 2.54 228.23 29.27 290.88 371.59 118.25 0.61 129.90 18.89 -228.13 6.88 231.89 221.87 134.44 0.13
2011 319 13 0 nan nan 8.82 73.45 1011.33 3.01 290.75 43.38 272.10 374.96 144.52 nan nan nan nan nan 234.23 nan nan nan
2011 319 14 0 95.56 3.83 8.71 72.72 1010.85 3.07 196.80 31.06 266.23 372.58 59.40 0.71 122.70 -6.11 -390.51 13.82 226.90 169.70 89.66 -0.07
2011 319 15 0 103.50 4.05 8.64 72.16 1010.62 3.12 124.95 20.88 267.46 368.98 2.56 0.69 90.10 15.53 -502.46 5.75 216.39 113.31 38.09 0.15
2011 319 16 0 107.19 4.40 7.99 74.30 1010.59 2.75 77.36 12.91 270.75 363.64 -28.45 0.70 81.62 36.20 -554.09 2.36 214.88 68.62 -8.67 0.30
2011 319 17 0 95.28 3.98 7.14 74.80 1010.59 2.54 10.08 2.57 301.12 360.19 -51.56 0.70 105.66 32.30 -406.16 1.32 205.78 16.25 -62.79 0.20
2011 319 18 0 97.36 3.62 6.66 76.25 1010.78 2.33 0.00 1.16 292.00 356.44 -65.60 0.65 88.41 10.04 -397.40 8.89 181.59 17.54 -47.54 0.10
2011 319 19 0 nan nan 6.11 77.80 1010.85 2.09 0.00 1.55 296.63 353.43 -58.34 nan nan nan nan nan 135.07 nan nan nan
2011 319 20 0 100.23 3.80 5.56 80.84 1010.88 1.74 0.00 1.09 297.62 350.70 -54.17 0.64 99.55 2.84 -326.59 21.31 98.78 -57.78 -102.95 0.03
2011 319 21 0 105.47 4.19 5.14 84.62 1011.17 1.35 0.00 0.42 329.78 351.46 -22.10 0.57 92.10 0.92 -261.26 31.64 89.35 -25.77 -66.72 0.00
2011 319 22 0 116.34 3.59 4.89 87.34 1011.48 1.09 0.00 0.31 335.48 350.43 -15.27 0.49 79.98 8.14 -193.09 14.52 78.73 -24.66 -61.97 0.10
2011 319 23 0 123.50 2.96 4.79 88.61 1011.63 0.98 0.00 0.47 335.22 349.40 -14.64 0.31 44.23 -6.69 -89.14 nan 68.14 15.96 -8.58 -0.18
2011 320 0 0 117.45 2.99 4.85 89.14 1011.85 0.94 0.00 0.31 336.25 349.16 -13.22 0.41 74.53 -8.77 -114.25 14.22 59.47 -19.52 -47.54 -0.13
2011 320 1 0 110.50 2.92 4.45 90.00 1011.77 0.84 0.00 0.27 333.26 347.11 -14.12 0.42 70.94 10.29 -134.37 3.10 50.88 -44.48 -73.44 0.14
2011 320 2 0 119.03 2.54 4.36 90.17 1011.52 0.82 0.00 0.49 331.23 346.21 -15.46 0.25 49.31 5.30 -50.31 5.69 42.47 -27.62 -49.15 0.08
2011 320 3 0 105.06 2.58 4.45 90.34 1011.26 0.81 0.00 0.50 331.63 346.25 -15.12 0.33 58.32 9.39 -83.69 2.93 39.83 -43.00 -66.50 0.10
2011 320 4 0 96.31 2.80 4.47 90.79 1010.93 0.78 0.00 0.45 332.26 345.93 -14.12 0.53 100.06 30.26 -194.01 3.13 38.91 -100.61 -135.34 0.24
2011 320 5 0 102.56 3.25 4.73 91.85 1010.81 0.69 0.00 0.50 335.18 346.27 -11.59 0.55 74.34 30.29 -280.30 2.20 39.60 -70.10 -99.22 0.31
2011 320 6 0 128.88 2.67 4.83 91.78 1011.06 0.70 0.00 0.32 336.39 346.85 -10.77 0.41 92.31 -1.48 -105.04 nan 42.89 -58.71 -87.60 -0.02
2011 320 7 0 146.24 1.60 4.60 91.62 1011.14 0.71 0.00 0.41 334.29 345.96 -12.07 0.23 140.19 -11.35 -11.71 nan 52.08 -88.84 -127.62 -0.10
2011 320 8 0 127.01 2.24 4.56 91.61 1011.09 0.71 0.92 0.96 316.74 343.96 -27.27 0.23 54.96 29.28 -33.34 1.05 74.07 -37.44 -72.80 0.14
2011 320 9 0 140.13 2.55 4.38 90.77 1011.54 0.78 16.48 2.10 329.09 346.05 -2.58 0.34 93.72 11.03 -55.78 12.85 114.06 6.72 -42.73 0.11
2011 320 10 0 135.48 1.62 4.70 90.96 1011.77 0.77 41.03 4.33 336.27 348.31 24.66 0.16 94.19 -31.93 -7.28 nan 174.00 88.16 30.57 -0.36
2011 320 11 0 110.12 2.80 5.24 89.62 1011.67 0.92 80.15 8.49 324.94 352.18 44.43 0.39 86.75 11.25 -91.08 3.76 220.97 167.39 92.56 0.11
2011 320 12 0 127.14 2.18 5.44 87.00 1011.50 1.17 114.72 11.47 330.79 356.77 77.27 0.18 62.55 -3.70 -14.83 nan 231.89 250.31 180.56 -0.07
2011 320 13 0 128.01 2.24 5.71 84.26 1011.16 1.44 181.12 20.59 295.94 358.41 98.07 0.24 100.58 18.20 -19.34 5.52 234.23 213.51 131.20 0.15
2011 320 14 0 112.47 2.57 6.16 82.38 1010.65 1.67 151.12 18.25 291.43 360.24 64.07 0.34 95.16 18.71 -56.14 5.40 226.90 177.10 97.60 0.16
2011 320 15 0 113.64 2.31 6.35 82.44 1010.40 1.68 89.25 9.87 313.15 360.06 32.48 0.29 66.31 11.35 -47.31 9.07 216.39 171.19 101.57 0.14
2011 320 16 0 109.38 2.65 6.57 81.81 1010.16 1.77 77.00 12.13 287.17 357.38 -5.35 0.45 86.16 -3.11 -140.98 21.67 214.88 126.49 56.16 -0.04
2011 320 17 0 107.20 3.20 6.52 82.62 1010.07 1.68 7.19 2.64 280.86 352.38 -66.97 0.43 49.09 -4.76 -220.28 nan 205.78 94.47 34.16 -0.15
2011 320 18 0 117.53 3.15 6.30 84.89 1010.04 1.45 0.00 1.23 295.35 351.19 -57.09 0.36 54.95 2.53 -120.97 7.15 181.59 67.02 10.12 0.01
2011 320 19 0 115.08 2.96 5.78 87.50 1010.06 1.15 0.00 0.66 328.16 351.62 -24.11 0.37 60.27 -3.65 -108.14 nan 135.07 54.34 9.25 -0.07
